busbreakdown_id,school_year,year,month,day_of_week,hour,time_band,season,is_weekend,operator,operator_id,boro,boro_id,run_type,reason,reason_id,school_age,students_on_bus,notified_schools,notified_parents,alerted_opt,delay_minutes,on_time,incident_type,is_breakdown,occurred_ts
2092238,2025-2026,2026,6,2,7,AM_Peak,Summer,0,QUALITY TRANSPORTATION CORP,51539607552,Manhattan,42949672960.0,General Ed AM Run,Mechanical Problem,34359738368.0,School-Age,0,0,0,0,,0,Breakdown,1,2026-06-08 07:00:00
2040588,2025-2026,2025,12,2,7,AM_Peak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-12-15 07:00:00
2052574,2025-2026,2026,1,4,14,PM_Peak,Winter,0,PRIDE TRANSPORTATION,25769803777,Bronx,60129542144.0,Special Ed PM Run,Mechanical Problem,34359738368.0,School-Age,11,0,1,0,,0,Breakdown,1,2026-01-28 14:16:00
2066827,2025-2026,2026,3,5,7,AM_Peak,Spring,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,13,1,1,0,75.5,0,Running Late,0,2026-03-05 07:40:00
2074050,2025-2026,2026,3,2,6,AM_Peak,Spring,0,ALLIED TRANSIT CORP,17179869186,Brooklyn,8589934592.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,3,1,1,0,23.0,0,Running Late,0,2026-03-30 06:45:00
2029525,2025-2026,2025,11,6,7,AM_Peak,Autumn,0,LITTLE RICHIE BUS SERVICE,34359738371,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2025-11-07 07:33:00
2067580,2025-2026,2026,3,2,6,AM_Peak,Spring,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-03-09 06:00:00
2037966,2025-2026,2025,12,2,6,AM_Peak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-12-08 06:30:00
2079005,2025-2026,2026,4,5,7,AM_Peak,Spring,0,LITTLE RICHIE BUS SERVICE,34359738371,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,0,0,0,53.0,0,Running Late,0,2026-04-23 07:25:00
2082794,2025-2026,2026,5,3,14,PM_Peak,Spring,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-05-05 14:10:00
2072076,2025-2026,2026,3,2,12,Midday,Spring,0,LEESEL TRANSPORTATION CORP,42949672960,Manhattan,42949672960.0,Special Ed PM Run,Problem Run,25769803777.0,School-Age,0,1,0,0,53.0,0,Running Late,0,2026-03-23 12:40:00
2041359,2025-2026,2025,12,3,7,AM_Peak,Winter,0,LITTLE RICHIE BUS SERVICE,34359738371,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2025-12-16 07:49:00
2054931,2025-2026,2026,2,2,6,AM_Peak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-02-02 06:34:00
2035753,2025-2026,2025,12,2,14,PM_Peak,Winter,0,VAN TRANS LLC,8589934594,Bronx,60129542144.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,0.0,1,Running Late,0,2025-12-01 14:06:00
2038593,2025-2026,2025,12,3,8,AM_Peak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-12-09 08:00:00
2085659,2025-2026,2026,5,5,6,AM_Peak,Spring,0,ALLIED TRANSIT CORP,17179869186,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,3,1,1,0,23.0,0,Running Late,0,2026-05-14 06:47:00
2022712,2025-2026,2025,10,5,7,AM_Peak,Autumn,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-10-16 07:00:00
2047354,2025-2026,2026,1,4,5,OffPeak,Winter,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-01-14 05:30:00
2088945,2025-2026,2026,5,6,7,AM_Peak,Spring,0,"LORINDA ENTERPRISES, LTD",51539607555,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,0,0,0,53.0,0,Running Late,0,2026-05-22 07:04:00
2088993,2025-2026,2026,5,6,7,AM_Peak,Spring,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,3,1,1,0,23.0,0,Running Late,0,2026-05-22 07:10:00
2022027,2025-2026,2025,10,4,6,AM_Peak,Autumn,0,CAREFUL BUS,17179869187,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,1,0,0,0,23.0,0,Running Late,0,2025-10-15 06:22:00
2089917,2025-2026,2026,5,5,8,AM_Peak,Spring,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed Field Trip,Other,25769803776.0,School-Age,0,1,1,0,,0,Breakdown,1,2026-05-28 08:45:00
2059225,2025-2026,2026,2,2,10,Midday,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed Field Trip,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-02-09 10:48:00
2078606,2025-2026,2026,4,4,7,AM_Peak,Spring,0,"DON THOMAS BUSES, INC",42949672962,Bronx,60129542144.0,Special Ed AM Run,Accident,51539607553.0,School-Age,4,1,1,0,0.0,1,Running Late,0,2026-04-22 07:55:00
2024491,2025-2026,2025,10,5,7,AM_Peak,Autumn,0,"DON THOMAS BUSES, INC",42949672962,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,8,1,1,0,0.0,1,Running Late,0,2025-10-23 07:30:00
2095267,2025-2026,2026,6,5,7,AM_Peak,Summer,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed AM Run,Other,25769803776.0,School-Age,0,1,0,0,23.0,0,Running Late,0,2026-06-18 07:40:00
2024642,2025-2026,2025,10,5,14,PM_Peak,Autumn,0,"G.V.C., LTD",2,Bronx,60129542144.0,Pre-K/EI,Mechanical Problem,34359738368.0,PreK,5,1,1,0,,0,Breakdown,1,2025-10-23 14:15:00
2096404,2025-2026,2026,6,5,14,PM_Peak,Summer,0,HOYT TRANSPORTATION CORP,60129542145,Queens,51539607553.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,0.0,1,Running Late,0,2026-06-25 14:08:00
2064659,2025-2026,2026,2,6,7,AM_Peak,Winter,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-02-27 07:25:00
2071518,2025-2026,2026,3,5,14,PM_Peak,Spring,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Brooklyn,8589934592.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,1,38.0,0,Running Late,0,2026-03-19 14:15:00
2028160,2025-2026,2025,11,2,14,PM_Peak,Autumn,0,SNT BUS INC,17179869184,Manhattan,42949672960.0,General Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,53.0,0,Running Late,0,2025-11-03 14:01:00
2039041,2025-2026,2025,12,4,7,AM_Peak,Winter,0,ALL AMERICAN SCHOOL BUS CORP,8589934593,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,0.0,1,Running Late,0,2025-12-10 07:49:00
2065557,2025-2026,2026,3,3,6,AM_Peak,Spring,0,L & M BUS CORP,34359738368,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-03-03 06:00:00
2059597,2025-2026,2026,2,3,6,AM_Peak,Winter,0,LITTLE LISA BUS CO. INC,42949672961,Bronx,60129542144.0,,Mechanical Problem,34359738368.0,School-Age,0,1,1,0,,0,Breakdown,1,2026-02-10 06:48:00
2051814,2025-2026,2026,1,4,6,AM_Peak,Winter,0,LITTLE RICHIE BUS SERVICE,34359738371,Bronx,60129542144.0,Special Ed AM Run,Won`t Start,42949672961.0,School-Age,0,1,1,0,,0,Breakdown,1,2026-01-28 06:55:00
2057379,2025-2026,2026,2,5,6,AM_Peak,Winter,0,"BORO TRANSIT, INC",51539607553,Westchester,42949672961.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,1,0,53.0,0,Running Late,0,2026-02-05 06:50:00
2045300,2025-2026,2026,1,4,7,AM_Peak,Winter,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,0,0,0,23.0,0,Running Late,0,2026-01-07 07:01:00
2011110,2025-2026,2025,9,5,13,Midday,Autumn,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2025-09-04 13:10:00
2058486,2025-2026,2026,2,2,5,OffPeak,Winter,0,VAN TRANS LLC,8589934594,Bronx,60129542144.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,0.0,1,Running Late,0,2026-02-09 05:50:00
2033068,2025-2026,2025,11,4,14,PM_Peak,Autumn,0,"G.V.C., LTD",2,Bronx,60129542144.0,Pre-K/EI,Mechanical Problem,34359738368.0,PreK,5,1,1,0,,0,Breakdown,1,2025-11-19 14:25:00
2054232,2025-2026,2026,1,6,7,AM_Peak,Winter,0,LOGAN BUS COMPANY INC,25769803779,Brooklyn,8589934592.0,General Ed Field Trip,Other,25769803776.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-01-30 07:44:00
2092220,2025-2026,2026,6,2,6,AM_Peak,Summer,0,ALLIED TRANSIT CORP,17179869186,Brooklyn,8589934592.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,4,1,1,0,23.0,0,Running Late,0,2026-06-08 06:45:00
2091289,2025-2026,2026,6,3,7,AM_Peak,Summer,0,Y & M TRANSIT CORP,34359738370,Brooklyn,8589934592.0,Special Ed AM Run,Flat Tire,34359738369.0,School-Age,0,0,1,0,,0,Breakdown,1,2026-06-02 07:55:00
2056626,2025-2026,2026,2,4,7,AM_Peak,Winter,0,HOYT TRANSPORTATION CORP,60129542145,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,1,1,0,0.0,1,Running Late,0,2026-02-04 07:21:00
2093392,2025-2026,2026,6,5,6,AM_Peak,Summer,0,ALLIED TRANSIT CORP,17179869186,Brooklyn,8589934592.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-06-11 06:30:00
2094213,2025-2026,2026,6,2,6,AM_Peak,Summer,0,L & M BUS CORP,34359738368,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,1,0,75.5,0,Running Late,0,2026-06-15 06:20:00
2021021,2025-2026,2025,10,5,7,AM_Peak,Autumn,0,SNT BUS INC,17179869184,Brooklyn,8589934592.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,0.0,1,Running Late,0,2025-10-09 07:55:00
2014094,2025-2026,2025,9,2,7,AM_Peak,Autumn,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,10,1,1,0,75.5,0,Running Late,0,2025-09-15 07:40:00
2064557,2025-2026,2026,2,6,6,AM_Peak,Winter,0,L & M BUS CORP,34359738368,Queens,51539607553.0,Special Ed AM Run,Weather Conditions,0.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-02-27 06:40:00
2035697,2025-2026,2025,12,2,7,AM_Peak,Winter,0,HOYT TRANSPORTATION CORP,60129542145,Nassau County,51539607552.0,Special Ed AM Run,Other,25769803776.0,School-Age,2,1,1,0,23.0,0,Running Late,0,2025-12-01 07:58:00
2058139,2025-2026,2026,2,6,7,AM_Peak,Winter,0,ALLIED TRANSIT CORP,17179869186,Queens,51539607553.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,12,0,0,0,23.0,0,Running Late,0,2026-02-06 07:37:00
2058563,2025-2026,2026,2,2,6,AM_Peak,Winter,0,VAN TRANS LLC,8589934594,Bronx,60129542144.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,0.0,1,Running Late,0,2026-02-09 06:16:00
2029391,2025-2026,2025,11,6,6,AM_Peak,Autumn,0,"LORINDA ENTERPRISES, LTD",51539607555,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,1,1,1,0,38.0,0,Running Late,0,2025-11-07 06:35:00
2073090,2025-2026,2026,3,5,5,OffPeak,Spring,0,PRIDE TRANSPORTATION,25769803777,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-03-26 05:50:00
2071020,2025-2026,2026,3,4,7,AM_Peak,Spring,0,"LORINDA ENTERPRISES, LTD",51539607555,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-03-18 07:31:00
2024529,2025-2026,2025,10,5,7,AM_Peak,Autumn,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,20,1,1,0,75.5,0,Running Late,0,2025-10-23 07:45:00
2064137,2025-2026,2026,2,5,7,AM_Peak,Winter,0,"DON THOMAS BUSES, INC",42949672962,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,6,1,1,0,0.0,1,Running Late,0,2026-02-26 07:45:00
2046651,2025-2026,2026,1,2,7,AM_Peak,Winter,0,LITTLE RICHIE BUS SERVICE,34359738371,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,53.0,0,Running Late,0,2026-01-12 07:18:00
2080130,2025-2026,2026,4,2,14,PM_Peak,Spring,0,JOFAZ TRANSPORTATION INC,25769803780,Staten Island,34359738368.0,Special Ed PM Run,Other,25769803776.0,School-Age,5,0,0,0,38.0,0,Running Late,0,2026-04-27 14:40:00
2039404,2025-2026,2025,12,5,7,AM_Peak,Winter,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,6,0,0,0,23.0,0,Running Late,0,2025-12-11 07:17:00
2031386,2025-2026,2025,11,6,13,Midday,Autumn,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,75.5,0,Running Late,0,2025-11-14 13:04:00
2018711,2025-2026,2025,10,4,7,AM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,38.0,0,Running Late,0,2025-10-01 07:17:00
2077336,2025-2026,2026,4,6,14,PM_Peak,Spring,0,L & M BUS CORP,34359738368,Queens,51539607553.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-04-17 14:44:00
2065576,2025-2026,2026,3,3,6,AM_Peak,Spring,0,CAREFUL BUS,17179869187,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,1,0,0,0,23.0,0,Running Late,0,2026-03-03 06:14:00
2053765,2025-2026,2026,1,5,14,PM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed PM Run,Heavy Traffic,51539607552.0,School-Age,3,0,0,0,38.0,0,Running Late,0,2026-01-29 14:47:00
2026025,2025-2026,2025,10,3,7,AM_Peak,Autumn,0,"LORINDA ENTERPRISES, LTD",51539607555,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,53.0,0,Running Late,0,2025-10-28 07:42:00
2064568,2025-2026,2026,2,6,6,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,6,0,0,0,23.0,0,Running Late,0,2026-02-27 06:49:00
2043340,2025-2026,2025,12,2,6,AM_Peak,Winter,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,0,0,0,23.0,0,Running Late,0,2025-12-22 06:57:00
2087102,2025-2026,2026,5,2,14,PM_Peak,Spring,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed PM Run,Late return from Field Trip,42949672960.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-05-18 14:06:00
2036950,2025-2026,2025,12,5,7,AM_Peak,Winter,0,HOYT TRANSPORTATION CORP,60129542145,Nassau County,51539607552.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,3,1,1,0,23.0,0,Running Late,0,2025-12-04 07:06:00
2070967,2025-2026,2026,3,4,7,AM_Peak,Spring,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-03-18 07:02:00
2030568,2025-2026,2025,11,4,14,PM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,Special Ed PM Run,Late return from Field Trip,42949672960.0,School-Age,0,0,0,0,0.0,1,Running Late,0,2025-11-12 14:29:00
2030469,2025-2026,2025,11,4,7,AM_Peak,Autumn,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-11-12 07:30:00
2045985,2025-2026,2026,1,6,5,OffPeak,Winter,0,L & M BUS CORP,34359738368,Queens,51539607553.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-01-09 05:10:00
2063036,2025-2026,2026,2,4,7,AM_Peak,Winter,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed AM Run,Weather Conditions,0.0,School-Age,0,1,0,0,38.0,0,Running Late,0,2026-02-25 07:05:00
2066622,2025-2026,2026,3,5,6,AM_Peak,Spring,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-03-05 06:30:00
2021213,2025-2026,2025,10,6,5,OffPeak,Autumn,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2025-10-10 05:30:00
2034784,2025-2026,2025,11,3,7,AM_Peak,Autumn,0,"DON THOMAS BUSES, INC",42949672962,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,4,1,1,0,0.0,1,Running Late,0,2025-11-25 07:40:00
2081669,2025-2026,2026,5,6,7,AM_Peak,Spring,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,3,1,1,0,23.0,0,Running Late,0,2026-05-01 07:30:00
2082119,2025-2026,2026,5,2,7,AM_Peak,Spring,0,PHILLIPS BUS SERVICE,51539607554,Bronx,60129542144.0,Pre-K/EI,Heavy Traffic,51539607552.0,PreK,4,1,1,1,38.0,0,Running Late,0,2026-05-04 07:00:00
2076979,2025-2026,2026,4,6,6,AM_Peak,Spring,0,PIONEER TRANSPORTATION CORP,25769803776,Bronx,60129542144.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-04-17 06:10:00
2096199,2025-2026,2026,6,5,5,OffPeak,Summer,0,PRIDE TRANSPORTATION,25769803777,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-06-25 05:30:00
2069363,2025-2026,2026,3,6,5,OffPeak,Spring,0,PRIDE TRANSPORTATION,25769803777,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-03-13 05:28:00
2026584,2025-2026,2025,10,4,13,Midday,Autumn,0,PRIDE TRANSPORTATION,25769803777,Queens,51539607553.0,Special Ed PM Run,Heavy Traffic,51539607552.0,School-Age,0,1,0,0,53.0,0,Running Late,0,2025-10-29 13:17:00
2042740,2025-2026,2025,12,6,6,AM_Peak,Winter,0,CAREFUL BUS,17179869187,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,1,0,0,0,23.0,0,Running Late,0,2025-12-19 06:27:00
2046702,2025-2026,2026,1,2,7,AM_Peak,Winter,0,LOGAN BUS COMPANY INC,25769803779,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,53.0,0,Running Late,0,2026-01-12 07:31:00
2052980,2025-2026,2026,1,5,7,AM_Peak,Winter,0,ALLIED TRANSIT CORP,17179869186,Queens,51539607553.0,Special Ed AM Run,Weather Conditions,0.0,School-Age,0,0,0,0,38.0,0,Running Late,0,2026-01-29 07:10:00
2028213,2025-2026,2025,11,3,6,AM_Peak,Autumn,0,"GRANDPA`S BUS CO., INC",0,Bronx,60129542144.0,General Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,38.0,0,Running Late,0,2025-11-04 06:20:00
2032773,2025-2026,2025,11,4,7,AM_Peak,Autumn,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-11-19 07:00:00
2030318,2025-2026,2025,11,4,6,AM_Peak,Autumn,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,0,1,0,75.5,0,Running Late,0,2025-11-12 06:58:00
2071178,2025-2026,2026,3,4,15,PM_Peak,Spring,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Queens,51539607553.0,Special Ed PM Run,Mechanical Problem,34359738368.0,School-Age,4,1,0,1,,0,Breakdown,1,2026-03-18 15:17:00
2026802,2025-2026,2025,10,5,6,AM_Peak,Autumn,0,NYC SCHOOL BUS UMBRELLA SERVICES,25769803778,Manhattan,42949672960.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,1,53.0,0,Running Late,0,2025-10-30 06:48:00
2090597,2025-2026,2026,6,2,5,OffPeak,Summer,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-06-01 05:45:00
2053908,2025-2026,2026,1,6,5,OffPeak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2026-01-30 05:30:00
2026347,2025-2026,2025,10,4,6,AM_Peak,Autumn,0,LOGAN BUS COMPANY INC,25769803779,Queens,51539607553.0,Special Ed AM Run,Other,25769803776.0,School-Age,0,1,1,0,23.0,0,Running Late,0,2025-10-29 06:45:00
2093970,2025-2026,2026,6,6,6,AM_Peak,Summer,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,1,1,0,75.5,0,Running Late,0,2026-06-12 06:58:00
2011550,2025-2026,2025,9,2,5,OffPeak,Autumn,0,VAN TRANS LLC,8589934594,Bronx,60129542144.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,0.0,1,Running Late,0,2025-09-08 05:47:00
2075395,2025-2026,2026,4,2,8,AM_Peak,Spring,0,"CONSOLIDATED BUS TRANSIT, INC",60129542144,Manhattan,42949672960.0,Special Ed AM Run,Other,25769803776.0,School-Age,5,1,1,0,75.5,0,Running Late,0,2026-04-13 08:15:00
2024766,2025-2026,2025,10,6,6,AM_Peak,Autumn,0,PIONEER TRANSPORTATION CORP,25769803776,Staten Island,34359738368.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,53.0,0,Running Late,0,2025-10-24 06:18:00
2039340,2025-2026,2025,12,5,6,AM_Peak,Winter,0,HOYT TRANSPORTATION CORP,60129542145,Staten Island,34359738368.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,53.0,0,Running Late,0,2025-12-11 06:47:00
2059527,2025-2026,2026,2,3,6,AM_Peak,Winter,0,EMPIRE CHARTER SERVICE INC,8589934592,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,2,0,0,0,23.0,0,Running Late,0,2026-02-10 06:36:00
2042416,2025-2026,2025,12,5,7,AM_Peak,Winter,0,LEESEL TRANSPORTATION CORP,42949672960,Nassau County,51539607552.0,Special Ed AM Run,Problem Run,25769803777.0,School-Age,0,0,0,0,23.0,0,Running Late,0,2025-12-18 07:30:00
2081554,2025-2026,2026,5,6,6,AM_Peak,Spring,0,EMPIRE STATE BUS CORP,34359738369,Queens,51539607553.0,General Ed AM Run,Other,25769803776.0,School-Age,1,1,1,0,23.0,0,Running Late,0,2026-05-01 06:39:00
2010982,2025-2026,2025,9,5,7,AM_Peak,Autumn,0,ALL AMERICAN SCHOOL BUS CORP,8589934593,Staten Island,34359738368.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,23.0,0,Running Late,0,2025-09-04 07:30:00
2073290,2025-2026,2026,3,5,7,AM_Peak,Spring,0,"G.V.C., LTD",2,Bronx,60129542144.0,Pre-K/EI,Other,25769803776.0,PreK,0,1,1,0,23.0,0,Running Late,0,2026-03-26 07:37:00
2025453,2025-2026,2025,10,2,7,AM_Peak,Autumn,0,ALLIED TRANSIT CORP,17179869186,Queens,51539607553.0,General Ed AM Run,Heavy Traffic,51539607552.0,School-Age,15,0,0,0,23.0,0,Running Late,0,2025-10-27 07:29:00
2074436,2025-2026,2026,3,3,6,AM_Peak,Spring,0,PRIDE TRANSPORTATION,25769803777,Brooklyn,8589934592.0,Special Ed AM Run,Heavy Traffic,51539607552.0,School-Age,0,1,1,0,75.5,0,Running Late,0,2026-03-31 06:30:00
